민주주의,민주주의,133.0,1.0
미쳤다,미쳤다,133.0,1.0
없지,없지,133.0,1.0
쉽게,쉽게,133.0,1.0
히어로물,히어로물,132.0,1.0
짜임새,짜임새,132.0,1.0
적당히,적당히,132.0,1.0
윤아,윤아,132.0,0.8651685393258427
존재감,존재감,131.0,1.0
어머니,어머니,131.0,1.0
번,2번,131.0,1.0
천재,천재,131.0,0.3230769230769231
올라,올라,131.0,0.4125874125874126
때려,때려,131.0,1.0
점,0점,130.0,0.8048780487804879
폭발,폭발,130.0,0.9746835443037974
울컥,울컥,130.0,1.0
현실성,현실성,129.0,1.0
자리,자리,129.0,0.9805825242718447
벗어,벗어,129.0,0.963963963963964
같고,같고,129.0,1.0
영화영화,영화영화,128.0,1.0
전두환,전두환,128.0,1.0
촬영,촬영,128.0,1.0
중국,중국,128.0,0.9622641509433962
한국인,한국인,127.0,1.0
완성,완성,127.0,1.0
개연성이,개연성이,126.0,1.0
멋있다,멋있다,126.0,1.0
식상,식상,126.0,1.0
하늘,하늘,126.0,0.98
그때,그때,126.0,1.0
풍자,풍자,126.0,0.95
효과,효과,126.0,0.9701492537313433
울고,울고,126.0,1.0
유명,유명,125.0,1.0
과정,과정,125.0,0.9466666666666667
자유,자유,125.0,0.9814814814814815
이용,이용,125.0,0.9508196721311475
아마,아마,125.0,0.9166666666666666
엔드게임,엔드게임,124.0,0.9393939393939394
감성팔이,감성팔이,124.0,1.0
영화임,영화임,124.0,1.0
지니,지니,124.0,0.8292682926829268
추가,추가,124.0,0.8032786885245902
분노,분노,124.0,0.9821428571428571
권력,권력,123.0,1.0
추석,추석,123.0,1.0
막판,막판,123.0,1.0
걸로,걸로,123.0,1.0
장면들,장면들,122.0,1.0
박진감,박진감,122.0,1.0
한국식,한국식,122.0,1.0
선물,선물,122.0,0.9649122807017544
공부,공부,122.0,0.9722222222222222
아이맥스,아이맥스,121.0,1.0
한효주,한효주,121.0,0.9459459459459459
나오고,나오고,121.0,1.0
편집,편집,121.0,0.9722222222222222
바탕,바탕,121.0,1.0
씁쓸,씁쓸,121.0,1.0
태어,태어,121.0,0.8805970149253731
카리스마,카리스마,120.0,1.0
강요,강요,120.0,1.0
그닥,그닥,120.0,0.9047619047619048
이때,이때,120.0,1.0
알라딘,알라딘,119.0,1.0
베테랑,베테랑,119.0,0.96
퀄리티,퀄리티,119.0,0.972972972972973
성공적,성공적,119.0,1.0
만들지,만들지,119.0,1.0
터널,터널,119.0,1.0
방식,방식,119.0,1.0
잔잔,잔잔,119.0,1.0
끝이,끝이,119.0,1.0
할리우드,할리우드,118.0,1.0
교훈,교훈,118.0,0.9534883720930233
반성,반성,118.0,1.0
그저,그저,118.0,1.0
묘사,묘사,118.0,0.978494623655914
다양,다양,118.0,0.981651376146789
여주,여주,118.0,0.8888888888888888
강력,강력,118.0,1.0
크레딧,크레딧,117.0,1.0
부모님,부모님,117.0,1.0
생영화,생영화,117.0,0.8823529411764706
조선,조선,117.0,1.0
영원,영원,117.0,1.0
듣고,듣고,117.0,1.0
옵티머스,옵티머스,116.0,0.9411764705882353
조정석,조정석,116.0,1.0
만들고,만들고,116.0,1.0
플롯,플롯,116.0,1.0
마법,마법,116.0,1.0
한국적,한국적,115.0,1.0
갈등,갈등,115.0,1.0
번,5번,115.0,0.8823529411764706
여름,여름,115.0,1.0
영조,영조,115.0,1.0
공포영화,공포영화,114.0,0.7454545454545455
분위기,분위기,114.0,0.4
않을까,않을까,114.0,1.0
게임,게임,114.0,0.9411764705882353
외국,외국,114.0,0.8333333333333334
냄새,냄새,114.0,0.9759036144578314
평이,평이,114.0,1.0
발견,발견,114.0,1.0
김지운,김지운,113.0,1.0
충실,충실,113.0,1.0
것들,것들,113.0,0.75
자랑,자랑,113.0,1.0
몇몇,몇몇,113.0,1.0
공식,공식,112.0,0.9459459459459459
개인,개인,112.0,0.8356164383561644
담백,담백,112.0,1.0
바보,바보,112.0,0.6666666666666666
것만,것만,112.0,1.0
압권,압권,112.0,1.0
,ㄷㄷ,112.0,1.0
크리스토퍼,크리스토퍼,111.0,1.0
바람,바람,111.0,1.0
극한,극한,111.0,1.0
가치,가치,111.0,0.9672131147540983
싫어,싫어,111.0,1.0
타짜,타짜,110.0,0.8431372549019608
정치,정치,110.0,0.8867924528301887
얘기,얘기,110.0,0.631578947368421
때도,때도,110.0,1.0
박해일,박해일,109.0,1.0
할머니,할머니,109.0,0.9523809523809523
작위적,작위적,109.0,1.0
정치적,정치적,109.0,1.0
,ㅎㅎㅎ,109.0,0.6666666666666666
제작비,제작비,109.0,1.0
관심,관심,109.0,1.0
허무,허무,109.0,1.0
콜린,콜린,109.0,1.0
갖고,갖고,109.0,1.0
아쉬웠다,아쉬웠다,108.0,1.0
후속작,후속작,108.0,0.9428571428571428
빨갱이,빨갱이,108.0,0.875
시선,시선,108.0,1.0
행동,행동,108.0,1.0
관상,관상,108.0,1.0
예술,예술,108.0,1.0
상영,상영,108.0,1.0
다섯,다섯,108.0,1.0
코드,코드,108.0,1.0
전체,전체,108.0,1.0
대신,대신,108.0,0.9230769230769231
기존,기존,108.0,1.0
여기서,여기서,107.0,1.0
싶어요,싶어요,107.0,1.0
세월,세월,107.0,0.975609756097561
부산,부산,107.0,0.9615384615384616
초딩,초딩,107.0,0.9259259259259259
국내,국내,107.0,0.9166666666666666
윌스미스,윌스미스,106.0,1.0
불가능,불가능,106.0,1.0
레전드,레전드,106.0,0.4838709677419355
아이,아이,106.0,0.7662337662337663
포기,포기,106.0,1.0
신의,신의,106.0,1.0
노무현,노무현,105.0,1.0
환상적,환상적,105.0,1.0
특별,특별,105.0,1.0
나만,나만,105.0,0.9545454545454546
파커,파커,105.0,1.0
심형래,심형래,104.0,0.8918918918918919
,518,104.0,1.0
기생충,기생충,104.0,1.0
